"","unique_id","detection.x","detection_datetime","seconds_in","x_distance","duration","velocity","grid_dist","tod","sensitivity","num_photos","seconds_since"
"10381","S12141910","0","2022-02-23T17:57:23Z",9,15,10,2,8,"1","3","3","0"
"10382","S12141910","0","2022-02-23T17:57:24Z",10,15,10,2,10,"1","3","3","0"
"10383","S12141910","0","2022-02-23T17:57:38Z",0,15,9,2,-10,"1","3","3","0"
"10384","S12141910","0","2022-02-23T17:57:39Z",1,15,9,2,-8,"1","3","3","0"
"10385","S12141910","0","2022-02-23T17:57:40Z",2,15,9,2,-6,"1","3","3","0"
"10386","S12141910","1","2022-02-23T17:57:41Z",3,15,9,2,-3,"1","3","3","0"
"10387","S12141910","0","2022-02-23T17:57:42Z",4,15,9,2,-1,"1","3","3","1"
"10388","S12141910","1","2022-02-23T17:57:43Z",5,15,9,2,1,"1","3","3","1"
"10389","S12141910","0","2022-02-23T17:57:44Z",6,15,9,2,3,"1","3","3","1"
"10390","S12141910","1","2022-02-23T17:57:45Z",7,15,9,2,6,"1","3","3","1"
"10391","S12141910","0","2022-02-23T17:57:46Z",8,15,9,2,8,"1","3","3","1"
"10392","S12141910","0","2022-02-23T17:57:47Z",9,15,9,2,10,"1","3","3","1"
"10393","S12141910","0","2022-02-23T17:58:00Z",0,15,9,2,-10,"1","3","3","0"
"10394","S12141910","0","2022-02-23T17:58:01Z",1,15,9,2,-8,"1","3","3","0"
"10395","S12141910","0","2022-02-23T17:58:02Z",2,15,9,2,-6,"1","3","3","0"
"10396","S12141910","1","2022-02-23T17:58:03Z",3,15,9,2,-3,"1","3","3","0"
"10397","S12141910","0","2022-02-23T17:58:04Z",4,15,9,2,-1,"1","3","3","1"
"10398","S12141910","1","2022-02-23T17:58:05Z",5,15,9,2,1,"1","3","3","1"
"10399","S12141910","0","2022-02-23T17:58:06Z",6,15,9,2,3,"1","3","3","1"
"10400","S12141910","1","2022-02-23T17:58:07Z",7,15,9,2,6,"1","3","3","1"
"10401","S12141910","0","2022-02-23T17:58:08Z",8,15,9,2,8,"1","3","3","1"
"10402","S12141910","0","2022-02-23T17:58:09Z",9,15,9,2,10,"1","3","3","1"
"10403","S12141910","0","2022-02-23T17:58:13Z",0,20,9,2,-10,"1","3","3","0"
"10404","S12141910","0","2022-02-23T17:58:14Z",1,20,9,2,-8,"1","3","3","0"
"10405","S12141910","0","2022-02-23T17:58:15Z",2,20,9,2,-6,"1","3","3","0"
"10406","S12141910","1","2022-02-23T17:58:16Z",3,20,9,2,-3,"1","3","3","0"
"10407","S12141910","0","2022-02-23T17:58:17Z",4,20,9,2,-1,"1","3","3","1"
"10408","S12141910","1","2022-02-23T17:58:18Z",5,20,9,2,1,"1","3","3","1"
"10409","S12141910","0","2022-02-23T17:58:19Z",6,20,9,2,3,"1","3","3","1"
"10410","S12141910","1","2022-02-23T17:58:20Z",0,15,9,2,-10,"1","3","3","1"
"10411","S12141910","0","2022-02-23T17:58:21Z",1,15,9,2,-8,"1","3","3","1"
"10412","S12141910","0","2022-02-23T17:58:22Z",2,15,9,2,-6,"1","3","3","1"
"10413","S12141910","1","2022-02-23T17:58:23Z",3,15,9,2,-3,"1","3","3","0"
"10414","S12141910","0","2022-02-23T17:58:24Z",4,15,9,2,-1,"1","3","3","1"
"10415","S12141910","1","2022-02-23T17:58:25Z",5,15,9,2,1,"1","3","3","1"
"10416","S12141910","0","2022-02-23T17:58:26Z",6,15,9,2,3,"1","3","3","1"
"10417","S12141910","1","2022-02-23T17:58:27Z",7,15,9,2,6,"1","3","3","1"
"10418","S12141910","0","2022-02-23T17:58:28Z",8,15,9,2,8,"1","3","3","1"
"10419","S12141910","0","2022-02-23T17:58:29Z",9,15,9,2,10,"1","3","3","1"
"10420","S12141910","0","2022-02-23T17:58:33Z",0,20,10,2,-10,"1","3","3","0"
"10421","S12141910","0","2022-02-23T17:58:34Z",1,20,10,2,-8,"1","3","3","0"
"10422","S12141910","0","2022-02-23T17:58:35Z",2,20,10,2,-6,"1","3","3","0"
"10423","S12141910","1","2022-02-23T17:58:36Z",3,20,10,2,-4,"1","3","3","0"
"10424","S12141910","0","2022-02-23T17:58:37Z",4,20,10,2,-2,"1","3","3","1"
"10425","S12141910","1","2022-02-23T17:58:38Z",5,20,10,2,0,"1","3","3","1"
"10426","S12141910","0","2022-02-23T17:58:39Z",6,20,10,2,2,"1","3","3","1"
"10427","S12141910","1","2022-02-23T17:58:40Z",7,20,10,2,4,"1","3","3","1"
"10428","S12141910","0","2022-02-23T17:58:41Z",8,20,10,2,6,"1","3","3","1"
"10429","S12141910","1","2022-02-23T17:58:42Z",9,20,10,2,8,"1","3","3","1"
"10430","S12141910","0","2022-02-23T17:58:43Z",10,20,10,2,10,"1","3","3","1"
"10431","S12141910","0","2022-02-23T17:58:53Z",0,20,10,2,-10,"1","3","3","1"
"10432","S12141910","0","2022-02-23T17:58:54Z",1,20,10,2,-8,"1","3","3","0"
"10433","S12141910","1","2022-02-23T17:58:55Z",2,20,10,2,-6,"1","3","3","0"
"10434","S12141910","0","2022-02-23T17:58:56Z",3,20,10,2,-4,"1","3","3","1"
"10435","S12141910","1","2022-02-23T17:58:57Z",4,20,10,2,-2,"1","3","3","1"
"10436","S12141910","0","2022-02-23T17:58:58Z",5,20,10,2,0,"1","3","3","1"
"10437","S12141910","1","2022-02-23T17:58:59Z",6,20,10,2,2,"1","3","3","1"
"10438","S12141910","0","2022-02-23T17:59:00Z",7,20,10,2,4,"1","3","3","1"
"10439","S12141910","1","2022-02-23T17:59:01Z",8,20,10,2,6,"1","3","3","1"
"10440","S12141910","0","2022-02-23T17:59:02Z",9,20,10,2,8,"1","3","3","1"
"10441","S12141910","0","2022-02-23T17:59:03Z",10,20,10,2,10,"1","3","3","1"
"10442","S12141910","0","2022-02-23T17:59:04Z",10,20,10,2,10,"1","3","3","0"
"10443","S12141910","0","2022-02-23T18:00:15Z",0,20,9,2,-10,"1","3","3","0"
"10444","S12141910","0","2022-02-23T18:00:16Z",1,20,9,2,-8,"1","3","3","0"
"10445","S12141910","1","2022-02-23T18:00:17Z",2,20,9,2,-6,"1","3","3","0"
"10446","S12141910","0","2022-02-23T18:00:18Z",3,20,9,2,-3,"1","3","3","1"
"10447","S12141910","1","2022-02-23T18:00:19Z",4,20,9,2,-1,"1","3","3","1"
"10448","S12141910","0","2022-02-23T18:00:20Z",5,20,9,2,1,"1","3","3","1"
"10449","S12141910","1","2022-02-23T18:00:21Z",6,20,9,2,3,"1","3","3","1"
"10450","S12141910","0","2022-02-23T18:00:22Z",7,20,9,2,6,"1","3","3","1"
"10451","S12141910","0","2022-02-23T18:00:23Z",8,20,9,2,8,"1","3","3","1"
"10452","S12141910","0","2022-02-23T18:00:24Z",9,20,9,2,10,"1","3","3","0"
"10453","S12141910","0","2022-02-23T18:00:35Z",0,20,9,2,-10,"1","3","3","0"
"10454","S12141910","0","2022-02-23T18:00:36Z",1,20,9,2,-8,"1","3","3","0"
"10455","S12141910","1","2022-02-23T18:00:37Z",2,20,9,2,-6,"1","3","3","0"
"10456","S12141910","0","2022-02-23T18:00:38Z",3,20,9,2,-3,"1","3","3","1"
"10457","S12141910","1","2022-02-23T18:00:39Z",4,20,9,2,-1,"1","3","3","1"
"10458","S12141910","0","2022-02-23T18:00:40Z",5,20,9,2,1,"1","3","3","1"
"10459","S12141910","1","2022-02-23T18:00:41Z",6,20,9,2,3,"1","3","3","1"
"10460","S12141910","0","2022-02-23T18:00:42Z",7,20,9,2,6,"1","3","3","1"
"10461","S12141910","0","2022-02-23T18:00:43Z",8,20,9,2,8,"1","3","3","1"
"10462","S12141910","0","2022-02-23T18:00:44Z",9,20,9,2,10,"1","3","3","0"
"10463","S12141910","0","2022-08-05T01:33:43Z",0,3,9,2,-10,"0","3","2","0"
"10464","S12141910","0","2022-08-05T01:33:44Z",1,3,9,2,-8,"0","3","2","0"
"10465","S12141910","0","2022-08-05T01:33:45Z",2,3,9,2,-6,"0","3","2","0"
"10466","S12141910","0","2022-08-05T01:33:46Z",3,3,9,2,-3,"0","3","2","0"
"10467","S12141910","0","2022-08-05T01:33:47Z",4,3,9,2,-1,"0","3","2","0"
"10468","S12141910","1","2022-08-05T01:33:48Z",5,3,9,2,1,"0","3","2","0"
"10469","S12141910","0","2022-08-05T01:33:49Z",6,3,9,2,3,"0","3","2","1"
"10470","S12141910","0","2022-08-05T01:33:50Z",7,3,9,2,6,"0","3","2","1"
"10471","S12141910","0","2022-08-05T01:33:51Z",8,3,9,2,8,"0","3","2","0"
"10472","S12141910","0","2022-08-05T01:33:52Z",9,3,9,2,10,"0","3","2","0"
"10473","S12141910","0","2022-08-05T01:33:55Z",0,3,10,2,-10,"0","3","2","0"
"10474","S12141910","0","2022-08-05T01:33:56Z",1,3,10,2,-8,"0","3","2","0"
"10475","S12141910","0","2022-08-05T01:33:57Z",2,3,10,2,-6,"0","3","2","0"
"10476","S12141910","0","2022-08-05T01:33:58Z",3,3,10,2,-4,"0","3","2","0"
"10477","S12141910","0","2022-08-05T01:33:59Z",4,3,10,2,-2,"0","3","2","0"
"10478","S12141910","0","2022-08-05T01:34:00Z",5,3,10,2,0,"0","3","2","0"
"10479","S12141910","0","2022-08-05T01:34:01Z",6,3,10,2,2,"0","3","2","0"
"10480","S12141910","0","2022-08-05T01:34:02Z",7,3,10,2,4,"0","3","2","0"
"10481","S12141910","0","2022-08-05T01:34:03Z",8,3,10,2,6,"0","3","2","0"
"10482","S12141910","0","2022-08-05T01:34:04Z",9,3,10,2,8,"0","3","2","0"
"10483","S12141910","0","2022-08-05T01:34:05Z",10,3,10,2,10,"0","3","2","0"
"10484","S12141910","0","2022-08-05T01:34:14Z",0,3,9,2,-10,"0","3","2","0"
"10485","S12141910","0","2022-08-05T01:34:15Z",1,3,9,2,-8,"0","3","2","0"
"10486","S12141910","0","2022-08-05T01:34:16Z",2,3,9,2,-6,"0","3","2","0"
"10487","S12141910","0","2022-08-05T01:34:17Z",3,3,9,2,-3,"0","3","2","0"
"10488","S12141910","0","2022-08-05T01:34:18Z",4,3,9,2,-1,"0","3","2","0"
"10489","S12141910","0","2022-08-05T01:34:19Z",5,3,9,2,1,"0","3","2","0"
"10490","S12141910","1","2022-08-05T01:34:20Z",6,3,9,2,3,"0","3","2","0"
"10491","S12141910","0","2022-08-05T01:34:21Z",7,3,9,2,6,"0","3","2","1"
"10492","S12141910","0","2022-08-05T01:34:22Z",8,3,9,2,8,"0","3","2","1"
"10493","S12141910","0","2022-08-05T01:34:23Z",9,3,9,2,10,"0","3","2","0"
"10494","S12141910","0","2022-08-05T01:34:25Z",0,3,10,2,-10,"0","3","2","0"
"10495","S12141910","0","2022-08-05T01:34:26Z",1,3,10,2,-8,"0","3","2","0"
"10496","S12141910","0","2022-08-05T01:34:27Z",2,3,10,2,-6,"0","3","2","0"
"10497","S12141910","0","2022-08-05T01:34:28Z",3,3,10,2,-4,"0","3","2","0"
"10498","S12141910","0","2022-08-05T01:34:29Z",4,3,10,2,-2,"0","3","2","0"
"10499","S12141910","0","2022-08-05T01:34:30Z",5,3,10,2,0,"0","3","2","0"
"10500","S12141910","0","2022-08-05T01:34:31Z",6,3,10,2,2,"0","3","2","0"
"10501","S12141910","0","2022-08-05T01:34:32Z",7,3,10,2,4,"0","3","2","0"
"10502","S12141910","0","2022-08-05T01:34:33Z",8,3,10,2,6,"0","3","2","0"
"10503","S12141910","0","2022-08-05T01:34:34Z",9,3,10,2,8,"0","3","2","0"
"10504","S12141910","0","2022-08-05T01:34:35Z",10,3,10,2,10,"0","3","2","0"
"10505","S12141910","0","2022-08-05T01:34:46Z",0,3,10,2,-10,"0","3","2","0"
"10506","S12141910","0","2022-08-05T01:34:47Z",1,3,10,2,-8,"0","3","2","0"
"10507","S12141910","0","2022-08-05T01:34:48Z",2,3,10,2,-6,"0","3","2","0"
"10508","S12141910","0","2022-08-05T01:34:49Z",3,3,10,2,-4,"0","3","2","0"
"10509","S12141910","0","2022-08-05T01:34:50Z",4,3,10,2,-2,"0","3","2","0"
"10510","S12141910","0","2022-08-05T01:34:51Z",5,3,10,2,0,"0","3","2","0"
"10511","S12141910","1","2022-08-05T01:34:52Z",6,3,10,2,2,"0","3","2","0"
"10512","S12141910","0","2022-08-05T01:34:53Z",7,3,10,2,4,"0","3","2","1"
"10513","S12141910","0","2022-08-05T01:34:54Z",8,3,10,2,6,"0","3","2","1"
"10514","S12141910","0","2022-08-05T01:34:55Z",9,3,10,2,8,"0","3","2","0"
"10515","S12141910","0","2022-08-05T01:34:56Z",10,3,10,2,10,"0","3","2","0"
"10516","S12141910","0","2022-08-05T01:35:00Z",0,3,10,2,-10,"0","3","2","0"
"10517","S12141910","0","2022-08-05T01:35:01Z",1,3,10,2,-8,"0","3","2","0"
"10518","S12141910","0","2022-08-05T01:35:02Z",2,3,10,2,-6,"0","3","2","0"
"10519","S12141910","0","2022-08-05T01:35:03Z",3,3,10,2,-4,"0","3","2","0"
"10520","S12141910","0","2022-08-05T01:35:04Z",4,3,10,2,-2,"0","3","2","0"
"10521","S12141910","0","2022-08-05T01:35:05Z",5,3,10,2,0,"0","3","2","0"
"10522","S12141910","0","2022-08-05T01:35:06Z",6,3,10,2,2,"0","3","2","0"
"10523","S12141910","0","2022-08-05T01:35:07Z",7,3,10,2,4,"0","3","2","0"
"10524","S12141910","0","2022-08-05T01:35:08Z",8,3,10,2,6,"0","3","2","0"
"10525","S12141910","0","2022-08-05T01:35:09Z",9,3,10,2,8,"0","3","2","0"
"10526","S12141910","0","2022-08-05T01:35:10Z",10,3,10,2,10,"0","3","2","0"
"10527","S12141910","0","2022-08-05T01:35:20Z",0,5,10,2,-10,"0","3","2","0"
"10528","S12141910","0","2022-08-05T01:35:21Z",1,5,10,2,-8,"0","3","2","0"
"10529","S12141910","0","2022-08-05T01:35:22Z",2,5,10,2,-6,"0","3","2","0"
"10530","S12141910","0","2022-08-05T01:35:23Z",3,5,10,2,-4,"0","3","2","0"
"10531","S12141910","0","2022-08-05T01:35:24Z",4,5,10,2,-2,"0","3","2","0"
"10532","S12141910","1","2022-08-05T01:35:25Z",5,5,10,2,0,"0","3","2","0"
"10533","S12141910","1","2022-08-05T01:35:26Z",6,5,10,2,2,"0","3","2","1"
"10534","S12141910","0","2022-08-05T01:35:27Z",7,5,10,2,4,"0","3","2","1"
"10535","S12141910","0","2022-08-05T01:35:28Z",8,5,10,2,6,"0","3","2","1"
"10536","S12141910","0","2022-08-05T01:35:29Z",9,5,10,2,8,"0","3","2","0"
"10537","S12141910","0","2022-08-05T01:35:30Z",10,5,10,2,10,"0","3","2","0"
"10538","S12141910","0","2022-08-05T01:35:36Z",0,5,10,2,-10,"0","3","2","0"
"10539","S12141910","0","2022-08-05T01:35:37Z",1,5,10,2,-8,"0","3","2","0"
"10540","S12141910","0","2022-08-05T01:35:38Z",2,5,10,2,-6,"0","3","2","0"
"10541","S12141910","0","2022-08-05T01:35:39Z",3,5,10,2,-4,"0","3","2","0"
"10542","S12141910","0","2022-08-05T01:35:40Z",4,5,10,2,-2,"0","3","2","0"
"10543","S12141910","1","2022-08-05T01:35:41Z",5,5,10,2,0,"0","3","2","0"
"10544","S12141910","1","2022-08-05T01:35:42Z",6,5,10,2,2,"0","3","2","1"
"10545","S12141910","1","2022-08-05T01:35:43Z",7,5,10,2,4,"0","3","2","1"
"10546","S12141910","0","2022-08-05T01:35:44Z",8,5,10,2,6,"0","3","2","1"
"10547","S12141910","0","2022-08-05T01:35:45Z",9,5,10,2,8,"0","3","2","1"
"10548","S12141910","0","2022-08-05T01:35:46Z",10,5,10,2,10,"0","3","2","0"
"10549","S12141910","0","2022-08-05T01:36:00Z",0,5,10,2,-10,"0","3","2","0"
"10550","S12141910","0","2022-08-05T01:36:01Z",1,5,10,2,-8,"0","3","2","0"
"10551","S12141910","0","2022-08-05T01:36:02Z",2,5,10,2,-6,"0","3","2","0"
"10552","S12141910","0","2022-08-05T01:36:03Z",3,5,10,2,-4,"0","3","2","0"
"10553","S12141910","0","2022-08-05T01:36:04Z",4,5,10,2,-2,"0","3","2","0"
"10554","S12141910","0","2022-08-05T01:36:05Z",5,5,10,2,0,"0","3","2","0"
"10555","S12141910","1","2022-08-05T01:36:06Z",6,5,10,2,2,"0","3","2","0"
"10556","S12141910","1","2022-08-05T01:36:07Z",7,5,10,2,4,"0","3","2","1"
"10557","S12141910","0","2022-08-05T01:36:08Z",8,5,10,2,6,"0","3","2","1"
"10558","S12141910","0","2022-08-05T01:36:09Z",9,5,10,2,8,"0","3","2","1"
"10559","S12141910","0","2022-08-05T01:36:10Z",10,5,10,2,10,"0","3","2","0"
"10560","S12141910","0","2022-08-05T01:36:17Z",0,5,10,2,-10,"0","3","2","0"
"10561","S12141910","0","2022-08-05T01:36:18Z",1,5,10,2,-8,"0","3","2","0"
"10562","S12141910","0","2022-08-05T01:36:19Z",2,5,10,2,-6,"0","3","2","0"
"10563","S12141910","0","2022-08-05T01:36:20Z",3,5,10,2,-4,"0","3","2","0"
"10564","S12141910","0","2022-08-05T01:36:21Z",4,5,10,2,-2,"0","3","2","0"
"10565","S12141910","0","2022-08-05T01:36:22Z",5,5,10,2,0,"0","3","2","0"
"10566","S12141910","1","2022-08-05T01:36:23Z",6,5,10,2,2,"0","3","2","0"
"10567","S12141910","1","2022-08-05T01:36:24Z",7,5,10,2,4,"0","3","2","1"
"10568","S12141910","0","2022-08-05T01:36:25Z",8,5,10,2,6,"0","3","2","1"
"10569","S12141910","0","2022-08-05T01:36:26Z",9,5,10,2,8,"0","3","2","1"
"10570","S12141910","0","2022-08-05T01:36:27Z",10,5,10,2,10,"0","3","2","0"
"10571","S12141910","0","2022-08-05T01:36:34Z",0,5,9,2,-10,"0","3","2","0"
"10572","S12141910","0","2022-08-05T01:36:35Z",1,5,9,2,-8,"0","3","2","0"
"10573","S12141910","0","2022-08-05T01:36:36Z",2,5,9,2,-6,"0","3","2","0"
"10574","S12141910","0","2022-08-05T01:36:37Z",3,5,9,2,-3,"0","3","2","0"
"10575","S12141910","0","2022-08-05T01:36:38Z",4,5,9,2,-1,"0","3","2","0"
"10576","S12141910","1","2022-08-05T01:36:39Z",5,5,9,2,1,"0","3","2","0"
"10577","S12141910","1","2022-08-05T01:36:40Z",6,5,9,2,3,"0","3","2","1"
"10578","S12141910","0","2022-08-05T01:36:41Z",7,5,9,2,6,"0","3","2","1"
"10579","S12141910","0","2022-08-05T01:36:42Z",8,5,9,2,8,"0","3","2","1"
"10580","S12141910","0","2022-08-05T01:36:43Z",9,5,9,2,10,"0","3","2","0"
"10581","S12141910","0","2022-08-05T01:36:50Z",0,5,10,2,-10,"0","3","2","0"
"10582","S12141910","0","2022-08-05T01:36:51Z",1,5,10,2,-8,"0","3","2","0"
"10583","S12141910","0","2022-08-05T01:36:52Z",2,5,10,2,-6,"0","3","2","0"
"10584","S12141910","0","2022-08-05T01:36:53Z",3,5,10,2,-4,"0","3","2","0"
"10585","S12141910","0","2022-08-05T01:36:54Z",4,5,10,2,-2,"0","3","2","0"
"10586","S12141910","0","2022-08-05T01:36:55Z",5,5,10,2,0,"0","3","2","0"
"10587","S12141910","1","2022-08-05T01:36:56Z",6,5,10,2,2,"0","3","2","0"
"10588","S12141910","1","2022-08-05T01:36:57Z",7,5,10,2,4,"0","3","2","1"
"10589","S12141910","0","2022-08-05T01:36:58Z",8,5,10,2,6,"0","3","2","1"
"10590","S12141910","0","2022-08-05T01:36:59Z",9,5,10,2,8,"0","3","2","1"
"10591","S12141910","0","2022-08-05T01:37:00Z",10,5,10,2,10,"0","3","2","0"
"10592","S12141910","0","2022-08-05T01:37:12Z",0,10,10,2,-10,"0","3","2","0"
"10593","S12141910","0","2022-08-05T01:37:13Z",1,10,10,2,-8,"0","3","2","0"
"10594","S12141910","0","2022-08-05T01:37:14Z",2,10,10,2,-6,"0","3","2","0"
"10595","S12141910","0","2022-08-05T01:37:15Z",3,10,10,2,-4,"0","3","2","0"
"10596","S12141910","0","2022-08-05T01:37:16Z",4,10,10,2,-2,"0","3","2","0"
"10597","S12141910","0","2022-08-05T01:37:17Z",5,10,10,2,0,"0","3","2","0"
"10598","S12141910","1","2022-08-05T01:37:18Z",6,10,10,2,2,"0","3","2","0"
"10599","S12141910","1","2022-08-05T01:37:19Z",7,10,10,2,4,"0","3","2","1"
"10600","S12141910","0","2022-08-05T01:37:20Z",8,10,10,2,6,"0","3","2","1"
"10601","S12141910","0","2022-08-05T01:37:21Z",9,10,10,2,8,"0","3","2","1"
"10602","S12141910","0","2022-08-05T01:37:22Z",10,10,10,2,10,"0","3","2","0"
"10603","S12141910","0","2022-08-05T01:37:28Z",0,10,10,2,-10,"0","3","2","0"
"10604","S12141910","0","2022-08-05T01:37:29Z",1,10,10,2,-8,"0","3","2","0"
"10605","S12141910","0","2022-08-05T01:37:30Z",2,10,10,2,-6,"0","3","2","0"
"10606","S12141910","0","2022-08-05T01:37:31Z",3,10,10,2,-4,"0","3","2","0"
"10607","S12141910","0","2022-08-05T01:37:32Z",4,10,10,2,-2,"0","3","2","0"
"10608","S12141910","0","2022-08-05T01:37:33Z",5,10,10,2,0,"0","3","2","0"
"10609","S12141910","1","2022-08-05T01:37:34Z",6,10,10,2,2,"0","3","2","0"
"10610","S12141910","1","2022-08-05T01:37:35Z",7,10,10,2,4,"0","3","2","1"
"10611","S12141910","1","2022-08-05T01:37:36Z",8,10,10,2,6,"0","3","2","1"
"10612","S12141910","0","2022-08-05T01:37:37Z",9,10,10,2,8,"0","3","2","1"
"10613","S12141910","0","2022-08-05T01:37:38Z",10,10,10,2,10,"0","3","2","1"
"10614","S12141910","0","2022-08-05T01:37:45Z",0,10,10,2,-10,"0","3","2","0"
"10615","S12141910","0","2022-08-05T01:37:46Z",1,10,10,2,-8,"0","3","2","0"
"10616","S12141910","0","2022-08-05T01:37:47Z",2,10,10,2,-6,"0","3","2","0"
"10617","S12141910","0","2022-08-05T01:37:48Z",3,10,10,2,-4,"0","3","2","0"
"10618","S12141910","0","2022-08-05T01:37:49Z",4,10,10,2,-2,"0","3","2","0"
"10619","S12141910","1","2022-08-05T01:37:50Z",5,10,10,2,0,"0","3","2","0"
"10620","S12141910","1","2022-08-05T01:37:51Z",6,10,10,2,2,"0","3","2","1"
"10621","S12141910","1","2022-08-05T01:37:52Z",7,10,10,2,4,"0","3","2","1"
"10622","S12141910","0","2022-08-05T01:37:53Z",8,10,10,2,6,"0","3","2","1"
"10623","S12141910","0","2022-08-05T01:37:54Z",9,10,10,2,8,"0","3","2","1"
"10624","S12141910","0","2022-08-05T01:37:55Z",10,10,10,2,10,"0","3","2","0"
"10625","S12141910","0","2022-08-05T01:38:02Z",0,10,10,2,-10,"0","3","2","0"
"10626","S12141910","0","2022-08-05T01:38:03Z",1,10,10,2,-8,"0","3","2","0"
"10627","S12141910","0","2022-08-05T01:38:04Z",2,10,10,2,-6,"0","3","2","0"
"10628","S12141910","0","2022-08-05T01:38:05Z",3,10,10,2,-4,"0","3","2","0"
"10629","S12141910","0","2022-08-05T01:38:06Z",4,10,10,2,-2,"0","3","2","0"
"10630","S12141910","0","2022-08-05T01:38:07Z",5,10,10,2,0,"0","3","2","0"
"10631","S12141910","1","2022-08-05T01:38:08Z",6,10,10,2,2,"0","3","2","0"
"10632","S12141910","1","2022-08-05T01:38:09Z",7,10,10,2,4,"0","3","2","1"
"10633","S12141910","0","2022-08-05T01:38:10Z",8,10,10,2,6,"0","3","2","1"
"10634","S12141910","0","2022-08-05T01:38:11Z",9,10,10,2,8,"0","3","2","1"
"10635","S12141910","0","2022-08-05T01:38:12Z",10,10,10,2,10,"0","3","2","0"
"10636","S12141910","0","2022-08-05T01:38:18Z",0,10,10,2,-10,"0","3","2","0"
"10637","S12141910","0","2022-08-05T01:38:19Z",1,10,10,2,-8,"0","3","2","0"
"10638","S12141910","0","2022-08-05T01:38:20Z",2,10,10,2,-6,"0","3","2","0"
"10639","S12141910","0","2022-08-05T01:38:21Z",3,10,10,2,-4,"0","3","2","0"
"10640","S12141910","0","2022-08-05T01:38:22Z",4,10,10,2,-2,"0","3","2","0"
"10641","S12141910","0","2022-08-05T01:38:23Z",5,10,10,2,0,"0","3","2","0"
"10642","S12141910","1","2022-08-05T01:38:24Z",6,10,10,2,2,"0","3","2","0"
"10643","S12141910","1","2022-08-05T01:38:25Z",7,10,10,2,4,"0","3","2","1"
"10644","S12141910","1","2022-08-05T01:38:26Z",8,10,10,2,6,"0","3","2","1"
"10645","S12141910","0","2022-08-05T01:38:27Z",9,10,10,2,8,"0","3","2","1"
"10646","S12141910","0","2022-08-05T01:38:28Z",10,10,10,2,10,"0","3","2","1"
"10647","S12141910","0","2022-08-05T01:38:33Z",0,10,10,2,-10,"0","3","2","0"
"10648","S12141910","0","2022-08-05T01:38:34Z",1,10,10,2,-8,"0","3","2","0"
"10649","S12141910","0","2022-08-05T01:38:35Z",2,10,10,2,-6,"0","3","2","0"
"10650","S12141910","0","2022-08-05T01:38:36Z",3,10,10,2,-4,"0","3","2","0"
"10651","S12141910","0","2022-08-05T01:38:37Z",4,10,10,2,-2,"0","3","2","0"
"10652","S12141910","0","2022-08-05T01:38:38Z",5,10,10,2,0,"0","3","2","0"
"10653","S12141910","0","2022-08-05T01:38:39Z",6,10,10,2,2,"0","3","2","0"
"10654","S12141910","0","2022-08-05T01:38:40Z",7,10,10,2,4,"0","3","2","0"
"10655","S12141910","0","2022-08-05T01:38:41Z",8,10,10,2,6,"0","3","2","0"
"10656","S12141910","0","2022-08-05T01:38:42Z",9,10,10,2,8,"0","3","2","0"
"10657","S12141910","0","2022-08-05T01:38:43Z",10,10,10,2,10,"0","3","2","0"
"10658","S12141910","0","2022-08-05T01:38:54Z",0,12,10,2,-10,"0","3","2","0"
"10659","S12141910","0","2022-08-05T01:38:55Z",1,12,10,2,-8,"0","3","2","0"
"10660","S12141910","0","2022-08-05T01:38:56Z",2,12,10,2,-6,"0","3","2","0"
"10661","S12141910","0","2022-08-05T01:38:57Z",3,12,10,2,-4,"0","3","2","0"
"10662","S12141910","0","2022-08-05T01:38:58Z",4,12,10,2,-2,"0","3","2","0"
"10663","S12141910","0","2022-08-05T01:38:59Z",5,12,10,2,0,"0","3","2","0"
"10664","S12141910","1","2022-08-05T01:39:00Z",6,12,10,2,2,"0","3","2","0"
"10665","S12141910","1","2022-08-05T01:39:01Z",7,12,10,2,4,"0","3","2","1"
"10666","S12141910","1","2022-08-05T01:39:02Z",8,12,10,2,6,"0","3","2","1"
"10667","S12141910","0","2022-08-05T01:39:03Z",9,12,10,2,8,"0","3","2","1"
"10668","S12141910","0","2022-08-05T01:39:04Z",10,12,10,2,10,"0","3","2","1"
"10669","S12141910","0","2022-08-05T01:39:10Z",0,12,10,2,-10,"0","3","2","0"
"10670","S12141910","0","2022-08-05T01:39:11Z",1,12,10,2,-8,"0","3","2","0"
"10671","S12141910","0","2022-08-05T01:39:12Z",2,12,10,2,-6,"0","3","2","0"
"10672","S12141910","0","2022-08-05T01:39:13Z",3,12,10,2,-4,"0","3","2","0"
"10673","S12141910","0","2022-08-05T01:39:14Z",4,12,10,2,-2,"0","3","2","0"
"10674","S12141910","0","2022-08-05T01:39:15Z",5,12,10,2,0,"0","3","2","0"
"10675","S12141910","0","2022-08-05T01:39:16Z",6,12,10,2,2,"0","3","2","0"
"10676","S12141910","1","2022-08-05T01:39:17Z",7,12,10,2,4,"0","3","2","0"
"10677","S12141910","1","2022-08-05T01:39:18Z",8,12,10,2,6,"0","3","2","1"
"10678","S12141910","0","2022-08-05T01:39:19Z",9,12,10,2,8,"0","3","2","1"
"10679","S12141910","0","2022-08-05T01:39:20Z",10,12,10,2,10,"0","3","2","1"
